trip_id,timestamp,elapsed_seconds,flag_type,severity,motion_score,audio_score,combined_score,explanation,context,peak_db,peak_sustained_sec,peak_classification
TRIP037,2024-02-06 07:17:07,2827,audio_spike,high,0.0,1.0,1.0,Sustained elevated cabin audio (82 dB) for 180s.,Audio: very_loud,81.5,180.0,very_loud
TRIP037,2024-02-06 07:20:53,3053,audio_spike,medium,0.0,0.07,0.07,Sustained elevated cabin audio (83 dB) for 13s.,Audio: edge_laughter,82.7,13.5,edge_laughter
TRIP037,2024-02-06 07:21:50,3110,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP037,2024-02-06 07:23:52,3232,audio_spike,low,0.0,0.39,0.39,Audio spike detected (71 dB). No sustained duration recorded.,Audio: loud,70.7,0.0,loud
TRIP037,2024-02-06 07:25:24,3324,audio_spike,low,0.0,0.1,0.1,Audio spike detected (53 dB). No sustained duration recorded.,Audio: quiet,53.0,0.0,quiet
TRIP037,2024-02-06 07:28:35,3515,audio_spike,high,0.0,0.85,0.85,Sustained elevated cabin audio (81 dB) for 153s.,Audio: very_loud,80.6,152.9,very_loud
TRIP037,2024-02-06 07:31:14,3674,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP037,2024-02-06 07:33:22,3802,audio_spike,high,0.0,0.57,0.57,Sustained elevated cabin audio (77 dB) for 102s.,Audio: edge_wind_noise,77.1,102.2,edge_wind_noise
TRIP037,2024-02-06 07:44:09,4449,audio_spike,low,0.0,0.08,0.08,Audio spike detected (50 dB). No sustained duration recorded.,Audio: quiet,50.0,0.0,quiet
TRIP037,2024-02-06 07:46:37,4597,audio_spike,low,0.0,0.38,0.38,Audio spike detected (70 dB). No sustained duration recorded.,Audio: loud,70.3,0.0,loud
TRIP037,2024-02-06 07:48:17,4697,audio_spike,medium,0.0,0.52,0.52,Audio spike detected (76 dB). No sustained duration recorded.,Audio: loud,75.7,0.0,loud
TRIP037,2024-02-06 07:55:29,5129,audio_spike,low,0.0,0.11,0.11,Audio spike detected (55 dB). No sustained duration recorded.,Audio: quiet,54.5,0.0,quiet
TRIP037,2024-02-06 08:02:22,5542,audio_spike,low,0.0,0.1,0.1,Audio spike detected (53 dB). No sustained duration recorded.,Audio: normal,53.1,0.0,normal
TRIP037,2024-02-06 08:07:30,5850,audio_spike,high,0.0,0.92,0.92,Intermittent door slam audio (99 dB peaks). No sustained duration recorded.,Audio: edge_door_slam,99.0,0.0,edge_door_slam
TRIP037,2024-02-06 08:12:14,6134,audio_spike,low,0.0,0.23,0.23,Audio spike detected (63 dB). No sustained duration recorded.,Audio: normal,62.9,0.0,normal
TRIP037,2024-02-06 08:12:53,6173,audio_spike,high,0.0,0.62,0.62,Sustained elevated cabin audio (82 dB) for 112s.,Audio: edge_wind_noise,82.0,111.9,edge_wind_noise
TRIP037,2024-02-06 08:15:32,6332,audio_spike,medium,0.0,0.4,0.4,Sustained elevated cabin audio (79 dB) for 73s.,Audio: very_loud,79.2,72.8,very_loud
TRIP037,2024-02-06 08:19:26,6566,audio_spike,medium,0.0,0.55,0.55,Audio spike detected (77 dB). No sustained duration recorded.,Audio: loud,76.9,0.0,loud
TRIP037,2024-02-06 08:19:51,6591,audio_spike,high,0.0,0.54,0.54,Sustained elevated cabin audio (82 dB) for 97s.,Audio: argument,82.0,97.2,argument
TRIP037,2024-02-06 08:21:44,6704,audio_spike,low,0.0,0.19,0.19,Audio spike detected (60 dB). No sustained duration recorded.,Audio: conversation,60.3,0.0,conversation
TRIP038,2024-02-06 06:30:36,36,audio_spike,medium,0.0,0.72,0.72,Intermittent phone notif audio (85 dB peaks). No sustained duration recorded.,Audio: edge_phone_notif,84.5,0.0,edge_phone_notif
TRIP038,2024-02-06 06:51:32,1292,audio_spike,high,0.0,0.08,0.08,Sustained elevated cabin audio (91 dB) for 15s.,Audio: argument,91.4,15.2,argument
TRIP038,2024-02-06 06:52:17,1337,audio_spike,medium,0.0,0.8,0.8,Intermittent door slam audio (89 dB peaks). No sustained duration recorded.,Audio: edge_door_slam,88.9,0.0,edge_door_slam
TRIP038,2024-02-06 06:53:02,1382,audio_spike,medium,0.0,0.3,0.3,Sustained elevated cabin audio (89 dB) for 54s.,Audio: argument,88.6,53.8,argument
TRIP038,2024-02-06 06:53:21,1401,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP038,2024-02-06 07:00:39,1839,audio_spike,high,0.0,0.39,0.39,Sustained elevated cabin audio (95 dB) for 70s.,Audio: argument,95.0,69.9,argument
TRIP038,2024-02-06 07:01:18,1878,audio_spike,medium,0.0,0.79,0.79,Intermittent construction audio (88 dB peaks). No sustained duration recorded.,Audio: edge_construction,88.1,0.0,edge_construction
TRIP038,2024-02-06 07:13:58,2638,audio_spike,low,0.0,0.06,0.06,Audio spike detected (47 dB). No sustained duration recorded.,Audio: quiet,46.9,0.0,quiet
TRIP038,2024-02-06 07:24:09,3249,audio_spike,medium,0.0,0.24,0.24,Sustained elevated cabin audio (77 dB) for 43s.,Audio: very_loud,76.7,43.1,very_loud
TRIP038,2024-02-06 07:27:48,3468,audio_spike,low,0.0,0.15,0.15,Audio spike detected (57 dB). No sustained duration recorded.,Audio: quiet,57.3,0.0,quiet
TRIP038,2024-02-06 07:28:45,3525,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP038,2024-02-06 07:29:34,3574,audio_spike,medium,0.0,0.06,0.06,Sustained elevated cabin audio (85 dB) for 10s.,Audio: very_loud,84.6,10.0,very_loud
TRIP038,2024-02-06 07:32:16,3736,audio_spike,low,0.0,0.34,0.34,Audio spike detected (68 dB). No sustained duration recorded.,Audio: normal,68.2,0.0,normal
TRIP038,2024-02-06 07:34:48,3888,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP038,2024-02-06 07:35:04,3904,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP038,2024-02-06 07:35:39,3939,audio_spike,low,0.0,0.4,0.4,Audio spike detected (71 dB). No sustained duration recorded.,Audio: loud,70.9,0.0,loud
TRIP038,2024-02-06 07:36:11,3971,audio_spike,low,0.0,0.3,0.3,Audio spike detected (67 dB). No sustained duration recorded.,Audio: normal,66.7,0.0,normal
TRIP038,2024-02-06 07:36:42,4002,audio_spike,low,0.0,0.09,0.09,Audio spike detected (52 dB). No sustained duration recorded.,Audio: quiet,52.1,0.0,quiet
TRIP038,2024-02-06 07:37:06,4026,audio_spike,high,0.0,0.5,0.5,Sustained elevated cabin audio (69 dB) for 91s.,Audio: edge_wind_noise,69.2,90.9,edge_wind_noise
TRIP038,2024-02-06 07:45:13,4513,audio_spike,high,0.0,0.64,0.64,Sustained elevated cabin audio (72 dB) for 115s.,Audio: edge_wind_noise,72.4,114.8,edge_wind_noise
TRIP038,2024-02-06 07:45:28,4528,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP038,2024-02-06 07:47:29,4649,audio_spike,low,0.0,0.07,0.07,Audio spike detected (50 dB). No sustained duration recorded.,Audio: quiet,49.9,0.0,quiet
TRIP038,2024-02-06 07:48:20,4700,audio_spike,low,0.0,0.07,0.07,Audio spike detected (50 dB). No sustained duration recorded.,Audio: quiet,49.8,0.0,quiet
TRIP038,2024-02-06 07:48:25,4705,audio_spike,high,0.0,1.0,1.0,Sustained elevated cabin audio (81 dB) for 180s.,Audio: very_loud,80.8,180.0,very_loud
TRIP038,2024-02-06 07:50:01,4801,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP038,2024-02-06 07:53:52,5032,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP038,2024-02-06 08:06:29,5789,audio_spike,medium,0.0,0.24,0.24,Sustained elevated cabin audio (86 dB) for 44s.,Audio: very_loud,86.1,43.9,very_loud
TRIP038,2024-02-06 08:07:13,5833,audio_spike,low,0.0,0.08,0.08,Audio spike detected (51 dB). No sustained duration recorded.,Audio: quiet,51.2,0.0,quiet
TRIP038,2024-02-06 08:07:52,5872,audio_spike,low,0.0,0.11,0.11,Audio spike detected (54 dB). No sustained duration recorded.,Audio: normal,54.2,0.0,normal
TRIP038,2024-02-06 08:08:18,5898,audio_spike,low,0.0,0.38,0.38,Audio spike detected (70 dB). No sustained duration recorded.,Audio: conversation,70.0,0.0,conversation
TRIP038,2024-02-06 08:08:36,5916,audio_spike,low,0.0,0.09,0.09,Audio spike detected (52 dB). No sustained duration recorded.,Audio: normal,51.6,0.0,normal
TRIP038,2024-02-06 08:10:43,6043,audio_spike,low,0.0,0.11,0.11,Audio spike detected (54 dB). No sustained duration recorded.,Audio: quiet,53.8,0.0,quiet
TRIP038,2024-02-06 08:17:24,6444,audio_spike,high,0.0,0.51,0.51,Sustained elevated cabin audio (83 dB) for 92s.,Audio: argument,83.3,91.8,argument
TRIP038,2024-02-06 08:20:24,6624,audio_spike,medium,0.0,0.36,0.36,Sustained elevated cabin audio (83 dB) for 65s.,Audio: very_loud,82.9,65.1,very_loud
TRIP038,2024-02-06 08:20:43,6643,audio_spike,medium,0.0,0.56,0.56,Audio spike detected (78 dB). No sustained duration recorded.,Audio: very_loud,77.5,0.0,very_loud
TRIP039,2024-02-06 06:35:01,301,audio_spike,low,0.0,0.21,0.21,Audio spike detected (62 dB). No sustained duration recorded.,Audio: normal,61.7,0.0,normal
TRIP039,2024-02-06 06:36:30,390,audio_spike,low,0.0,0.17,0.17,Audio spike detected (59 dB). No sustained duration recorded.,Audio: normal,58.9,0.0,normal
TRIP039,2024-02-06 06:37:15,435,audio_spike,low,0.0,0.06,0.06,Audio spike detected (47 dB). No sustained duration recorded.,Audio: quiet,47.1,0.0,quiet
TRIP039,2024-02-06 06:46:15,975,audio_spike,low,0.0,0.49,0.49,Audio spike detected (75 dB). No sustained duration recorded.,Audio: loud,74.7,0.0,loud
TRIP039,2024-02-06 07:07:03,2223,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP039,2024-02-06 07:08:00,2280,audio_spike,low,0.0,0.15,0.15,Audio spike detected (57 dB). No sustained duration recorded.,Audio: normal,57.4,0.0,normal
TRIP039,2024-02-06 07:10:46,2446,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: loud,68.6,0.0,loud
TRIP039,2024-02-06 07:11:33,2493,audio_spike,medium,0.0,0.01,0.01,Sustained elevated cabin audio (84 dB) for 1s.,Audio: edge_laughter,84.3,1.5,edge_laughter
TRIP039,2024-02-06 07:11:42,2502,audio_spike,low,0.0,0.26,0.26,Audio spike detected (64 dB). No sustained duration recorded.,Audio: normal,64.5,0.0,normal
TRIP039,2024-02-06 07:12:23,2543,audio_spike,low,0.0,0.49,0.49,Audio spike detected (75 dB). No sustained duration recorded.,Audio: loud,74.7,0.0,loud
TRIP039,2024-02-06 07:13:17,2597,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP039,2024-02-06 07:13:32,2612,audio_spike,low,0.0,0.32,0.32,Audio spike detected (68 dB). No sustained duration recorded.,Audio: conversation,67.6,0.0,conversation
TRIP039,2024-02-06 07:14:09,2649,audio_spike,low,0.0,0.44,0.44,Audio spike detected (73 dB). No sustained duration recorded.,Audio: conversation,72.7,0.0,conversation
TRIP039,2024-02-06 07:15:13,2713,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP039,2024-02-06 07:25:49,3349,audio_spike,medium,0.0,0.37,0.37,Sustained elevated cabin audio (73 dB) for 67s.,Audio: edge_radio_talk,72.7,66.6,edge_radio_talk
TRIP039,2024-02-06 07:26:26,3386,audio_spike,low,0.0,0.25,0.25,Audio spike detected (64 dB). No sustained duration recorded.,Audio: conversation,63.9,0.0,conversation
TRIP039,2024-02-06 07:27:32,3452,audio_spike,low,0.0,0.11,0.11,Audio spike detected (54 dB). No sustained duration recorded.,Audio: quiet,54.2,0.0,quiet
TRIP039,2024-02-06 07:27:35,3455,audio_spike,high,0.0,0.81,0.81,Sustained elevated cabin audio (82 dB) for 145s.,Audio: very_loud,81.5,145.2,very_loud
TRIP039,2024-02-06 07:28:26,3506,audio_spike,high,0.0,0.83,0.83,Intermittent construction audio (91 dB peaks). No sustained duration recorded.,Audio: edge_construction,91.1,0.0,edge_construction
TRIP039,2024-02-06 07:30:43,3643,audio_spike,medium,0.0,0.32,0.32,Sustained elevated cabin audio (67 dB) for 57s.,Audio: edge_radio_talk,67.0,56.8,edge_radio_talk
TRIP039,2024-02-06 07:32:19,3739,audio_spike,medium,0.0,0.13,0.13,Sustained elevated cabin audio (85 dB) for 23s.,Audio: argument,84.8,23.2,argument
TRIP039,2024-02-06 07:32:46,3766,audio_spike,low,0.0,0.29,0.29,Audio spike detected (66 dB). No sustained duration recorded.,Audio: conversation,65.9,0.0,conversation
TRIP039,2024-02-06 07:32:51,3771,audio_spike,medium,0.0,0.67,0.67,Audio spike detected (82 dB). No sustained duration recorded.,Audio: very_loud,82.3,0.0,very_loud
TRIP039,2024-02-06 07:32:57,3777,audio_spike,high,0.0,0.83,0.83,Intermittent construction audio (91 dB peaks). No sustained duration recorded.,Audio: edge_construction,91.1,0.0,edge_construction
TRIP039,2024-02-06 07:36:21,3981,audio_spike,medium,0.0,0.56,0.56,Audio spike detected (77 dB). No sustained duration recorded.,Audio: loud,77.3,0.0,loud
TRIP039,2024-02-06 07:41:37,4297,audio_spike,low,0.0,0.07,0.07,Audio spike detected (49 dB). No sustained duration recorded.,Audio: quiet,48.8,0.0,quiet
TRIP039,2024-02-06 07:50:28,4828,audio_spike,low,0.0,0.36,0.36,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.1,0.0,conversation
TRIP039,2024-02-06 07:51:13,4873,audio_spike,low,0.0,0.06,0.06,Audio spike detected (48 dB). No sustained duration recorded.,Audio: quiet,47.8,0.0,quiet
TRIP039,2024-02-06 07:51:37,4897,audio_spike,low,0.0,0.21,0.21,Audio spike detected (62 dB). No sustained duration recorded.,Audio: conversation,61.6,0.0,conversation
TRIP039,2024-02-06 07:51:40,4900,audio_spike,high,0.0,0.91,0.91,Sustained elevated cabin audio (91 dB) for 165s.,Audio: argument,91.3,164.6,argument
TRIP039,2024-02-06 07:51:52,4912,audio_spike,medium,0.0,0.59,0.59,Audio spike detected (79 dB). No sustained duration recorded.,Audio: very_loud,78.7,0.0,very_loud
TRIP039,2024-02-06 07:52:36,4956,audio_spike,low,0.0,0.12,0.12,Audio spike detected (55 dB). No sustained duration recorded.,Audio: normal,55.0,0.0,normal
TRIP039,2024-02-06 08:04:06,5646,audio_spike,low,0.0,0.07,0.07,Audio spike detected (49 dB). No sustained duration recorded.,Audio: quiet,49.0,0.0,quiet
TRIP039,2024-02-06 08:14:27,6267,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP039,2024-02-06 08:15:12,6312,audio_spike,medium,0.0,0.6,0.6,Audio spike detected (79 dB). No sustained duration recorded.,Audio: loud,79.1,0.0,loud
TRIP040,2024-02-06 06:33:52,232,audio_spike,low,0.0,0.45,0.45,Audio spike detected (73 dB). No sustained duration recorded.,Audio: normal,73.0,0.0,normal
TRIP040,2024-02-06 06:41:41,701,audio_spike,medium,0.0,0.1,0.1,Sustained elevated cabin audio (78 dB) for 17s.,Audio: very_loud,77.5,17.4,very_loud
TRIP040,2024-02-06 06:43:36,816,audio_spike,low,0.0,0.31,0.31,Audio spike detected (67 dB). No sustained duration recorded.,Audio: loud,67.0,0.0,loud
TRIP040,2024-02-06 06:45:52,952,audio_spike,high,0.0,0.6,0.6,Sustained elevated cabin audio (70 dB) for 109s.,Audio: edge_wind_noise,70.3,108.7,edge_wind_noise
TRIP040,2024-02-06 06:48:30,1110,audio_spike,low,0.0,0.14,0.14,Audio spike detected (57 dB). No sustained duration recorded.,Audio: normal,57.0,0.0,normal
TRIP040,2024-02-06 06:52:27,1347,audio_spike,medium,0.0,0.07,0.07,Sustained elevated cabin audio (77 dB) for 12s.,Audio: edge_siren_distant,76.7,11.8,edge_siren_distant
TRIP040,2024-02-06 06:58:02,1682,audio_spike,low,0.0,0.36,0.36,Audio spike detected (69 dB). No sustained duration recorded.,Audio: loud,69.2,0.0,loud
TRIP040,2024-02-06 06:59:21,1761,audio_spike,low,0.0,0.05,0.05,Audio spike detected (46 dB). No sustained duration recorded.,Audio: quiet,46.3,0.0,quiet
TRIP040,2024-02-06 07:04:08,2048,audio_spike,medium,0.0,0.5,0.5,Sustained elevated cabin audio (84 dB) for 90s.,Audio: edge_construction,83.9,90.0,edge_construction
TRIP040,2024-02-06 07:05:27,2127,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP040,2024-02-06 07:05:42,2142,audio_spike,high,0.0,0.84,0.84,Audio spike detected (92 dB). No sustained duration recorded.,Audio: argument,91.8,0.0,argument
TRIP040,2024-02-06 07:14:47,2687,audio_spike,medium,0.0,0.5,0.5,Audio spike detected (75 dB). No sustained duration recorded.,Audio: conversation,75.1,0.0,conversation
TRIP040,2024-02-06 07:15:54,2754,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP040,2024-02-06 07:16:09,2769,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP040,2024-02-06 07:26:32,3392,audio_spike,medium,0.0,0.32,0.32,Sustained elevated cabin audio (77 dB) for 58s.,Audio: very_loud,77.0,58.3,very_loud
TRIP040,2024-02-06 07:30:17,3617,audio_spike,high,0.0,0.23,0.23,Sustained elevated cabin audio (93 dB) for 42s.,Audio: argument,93.1,42.2,argument
TRIP040,2024-02-06 07:30:19,3619,audio_spike,medium,0.0,0.51,0.51,Audio spike detected (75 dB). No sustained duration recorded.,Audio: loud,75.4,0.0,loud
TRIP040,2024-02-06 07:31:39,3699,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.5,0.0,quiet
TRIP040,2024-02-06 07:32:02,3722,audio_spike,low,0.0,0.14,0.14,Audio spike detected (56 dB). No sustained duration recorded.,Audio: quiet,56.4,0.0,quiet
TRIP040,2024-02-06 07:36:44,4004,audio_spike,low,0.0,0.42,0.42,Audio spike detected (72 dB). No sustained duration recorded.,Audio: conversation,71.7,0.0,conversation
TRIP040,2024-02-06 07:41:02,4262,audio_spike,low,0.0,0.05,0.05,Audio spike detected (46 dB). No sustained duration recorded.,Audio: quiet,45.5,0.0,quiet
TRIP040,2024-02-06 07:44:16,4456,audio_spike,low,0.0,0.07,0.07,Audio spike detected (49 dB). No sustained duration recorded.,Audio: quiet,49.3,0.0,quiet
TRIP040,2024-02-06 07:49:37,4777,audio_spike,high,0.0,0.88,0.88,Sustained elevated cabin audio (81 dB) for 159s.,Audio: very_loud,81.2,158.7,very_loud
TRIP040,2024-02-06 07:52:17,4937,audio_spike,low,0.0,0.29,0.29,Audio spike detected (66 dB). No sustained duration recorded.,Audio: conversation,66.1,0.0,conversation
TRIP040,2024-02-06 08:02:52,5572,audio_spike,low,0.0,0.15,0.15,Audio spike detected (58 dB). No sustained duration recorded.,Audio: normal,58.0,0.0,normal
TRIP040,2024-02-06 08:07:52,5872,audio_spike,low,0.0,0.06,0.06,Audio spike detected (47 dB). No sustained duration recorded.,Audio: quiet,46.9,0.0,quiet
TRIP040,2024-02-06 08:23:11,6791,audio_spike,low,0.0,0.11,0.11,Audio spike detected (54 dB). No sustained duration recorded.,Audio: quiet,54.2,0.0,quiet
TRIP040,2024-02-06 08:23:51,6831,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP040,2024-02-06 08:24:30,6870,audio_spike,medium,0.0,0.5,0.5,Sustained elevated cabin audio (69 dB) for 90s.,Audio: edge_tire_rumble,68.7,89.5,edge_tire_rumble
TRIP040,2024-02-06 08:24:39,6879,audio_spike,medium,0.0,0.68,0.68,Intermittent loud music audio (83 dB peaks). No sustained duration recorded.,Audio: edge_loud_music,82.8,0.0,edge_loud_music
TRIP040,2024-02-06 08:25:20,6920,audio_spike,low,0.0,0.45,0.45,Audio spike detected (73 dB). No sustained duration recorded.,Audio: conversation,73.0,0.0,conversation
TRIP040,2024-02-06 08:26:39,6999,audio_spike,low,0.0,0.24,0.24,Audio spike detected (64 dB). No sustained duration recorded.,Audio: normal,63.7,0.0,normal
TRIP041,2024-02-06 06:31:33,93,audio_spike,high,0.0,0.58,0.58,Sustained elevated cabin audio (73 dB) for 104s.,Audio: edge_wind_noise,73.5,104.3,edge_wind_noise
TRIP041,2024-02-06 06:42:05,725,audio_spike,medium,0.0,0.28,0.28,Sustained elevated cabin audio (82 dB) for 50s.,Audio: edge_siren_distant,82.1,50.3,edge_siren_distant
TRIP041,2024-02-06 06:50:03,1203,audio_spike,low,0.0,0.08,0.08,Audio spike detected (50 dB). No sustained duration recorded.,Audio: quiet,50.3,0.0,quiet
TRIP041,2024-02-06 06:55:25,1525,audio_spike,medium,0.0,0.12,0.12,Sustained elevated cabin audio (79 dB) for 22s.,Audio: argument,78.6,22.5,argument
TRIP041,2024-02-06 06:55:40,1540,audio_spike,medium,0.0,0.55,0.55,Audio spike detected (77 dB). No sustained duration recorded.,Audio: loud,77.0,0.0,loud
TRIP041,2024-02-06 06:57:24,1644,audio_spike,low,0.0,0.28,0.28,Audio spike detected (65 dB). No sustained duration recorded.,Audio: conversation,65.5,0.0,conversation
TRIP041,2024-02-06 07:04:55,2095,audio_spike,high,0.0,0.57,0.57,Sustained elevated cabin audio (80 dB) for 103s.,Audio: very_loud,79.9,102.6,very_loud
TRIP041,2024-02-06 07:15:00,2700,audio_spike,low,0.0,0.22,0.22,Audio spike detected (62 dB). No sustained duration recorded.,Audio: normal,62.2,0.0,normal
TRIP041,2024-02-06 07:21:09,3069,audio_spike,low,0.0,0.49,0.49,Audio spike detected (75 dB). No sustained duration recorded.,Audio: loud,74.7,0.0,loud
TRIP041,2024-02-06 07:21:32,3092,audio_spike,low,0.0,0.07,0.07,Audio spike detected (49 dB). No sustained duration recorded.,Audio: quiet,48.6,0.0,quiet
TRIP041,2024-02-06 07:22:53,3173,audio_spike,low,0.0,0.19,0.19,Audio spike detected (60 dB). No sustained duration recorded.,Audio: normal,60.2,0.0,normal
TRIP041,2024-02-06 07:30:13,3613,audio_spike,low,0.0,0.33,0.33,Audio spike detected (68 dB). No sustained duration recorded.,Audio: conversation,67.9,0.0,conversation
TRIP041,2024-02-06 07:36:11,3971,audio_spike,low,0.0,0.18,0.18,Audio spike detected (60 dB). No sustained duration recorded.,Audio: normal,59.6,0.0,normal
TRIP041,2024-02-06 07:37:26,4046,audio_spike,medium,0.0,0.24,0.24,Sustained elevated cabin audio (80 dB) for 43s.,Audio: very_loud,79.5,42.6,very_loud
TRIP041,2024-02-06 07:41:52,4312,audio_spike,high,0.0,1.0,1.0,Sustained elevated cabin audio (74 dB) for 183s.,Audio: edge_wind_noise,73.5,182.6,edge_wind_noise
TRIP041,2024-02-06 07:42:30,4350,audio_spike,low,0.0,0.47,0.47,Audio spike detected (74 dB). No sustained duration recorded.,Audio: loud,73.7,0.0,loud
TRIP041,2024-02-06 07:43:45,4425,audio_spike,low,0.0,0.12,0.12,Audio spike detected (55 dB). No sustained duration recorded.,Audio: normal,54.8,0.0,normal
TRIP041,2024-02-06 07:46:41,4601,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.0,0.0,quiet
TRIP041,2024-02-06 07:47:49,4669,audio_spike,high,0.0,0.65,0.65,Sustained elevated cabin audio (75 dB) for 118s.,Audio: very_loud,74.9,117.5,very_loud
TRIP041,2024-02-06 07:48:18,4698,audio_spike,medium,0.0,0.69,0.69,Intermittent siren distant audio (83 dB peaks). No sustained duration recorded.,Audio: edge_siren_distant,83.2,0.0,edge_siren_distant
TRIP041,2024-02-06 07:48:29,4709,audio_spike,low,0.0,0.42,0.42,Audio spike detected (72 dB). No sustained duration recorded.,Audio: loud,71.7,0.0,loud
TRIP041,2024-02-06 07:53:40,5020,audio_spike,low,0.0,0.07,0.07,Audio spike detected (50 dB). No sustained duration recorded.,Audio: quiet,49.6,0.0,quiet
TRIP041,2024-02-06 07:54:31,5071,audio_spike,low,0.0,0.21,0.21,Audio spike detected (62 dB). No sustained duration recorded.,Audio: normal,61.5,0.0,normal
TRIP041,2024-02-06 08:05:09,5709,audio_spike,low,0.0,0.33,0.33,Audio spike detected (68 dB). No sustained duration recorded.,Audio: loud,67.9,0.0,loud
TRIP041,2024-02-06 08:15:25,6325,audio_spike,high,0.0,0.76,0.76,Sustained elevated cabin audio (83 dB) for 137s.,Audio: argument,82.5,136.8,argument
TRIP041,2024-02-06 08:15:40,6340,audio_spike,low,0.0,0.05,0.05,Audio spike detected (46 dB). No sustained duration recorded.,Audio: quiet,46.2,0.0,quiet
TRIP041,2024-02-06 08:24:24,6864,audio_spike,low,0.0,0.06,0.06,Audio spike detected (47 dB). No sustained duration recorded.,Audio: quiet,47.3,0.0,quiet
TRIP041,2024-02-06 08:24:56,6896,audio_spike,low,0.0,0.2,0.2,Audio spike detected (61 dB). No sustained duration recorded.,Audio: normal,60.9,0.0,normal
TRIP041,2024-02-06 08:25:05,6905,audio_spike,medium,0.0,0.36,0.36,Sustained elevated cabin audio (81 dB) for 65s.,Audio: very_loud,81.0,65.2,very_loud
TRIP041,2024-02-06 08:25:48,6948,audio_spike,medium,0.0,0.69,0.69,Intermittent laughter audio (83 dB peaks). No sustained duration recorded.,Audio: edge_laughter,83.1,0.0,edge_laughter
TRIP041,2024-02-06 08:26:02,6962,audio_spike,medium,0.0,0.58,0.58,Audio spike detected (78 dB). No sustained duration recorded.,Audio: very_loud,78.1,0.0,very_loud
TRIP041,2024-02-06 08:27:07,7027,audio_spike,high,0.0,0.6,0.6,Sustained elevated cabin audio (81 dB) for 108s.,Audio: very_loud,80.8,108.4,very_loud
TRIP041,2024-02-06 08:27:38,7058,audio_spike,low,0.0,0.33,0.33,Audio spike detected (68 dB). No sustained duration recorded.,Audio: conversation,68.0,0.0,conversation
TRIP041,2024-02-06 08:28:12,7092,audio_spike,medium,0.0,0.66,0.66,Audio spike detected (82 dB). No sustained duration recorded.,Audio: very_loud,81.8,0.0,very_loud
TRIP041,2024-02-06 08:28:29,7109,audio_spike,low,0.0,0.24,0.24,Audio spike detected (64 dB). No sustained duration recorded.,Audio: conversation,63.6,0.0,conversation
TRIP042,2024-02-06 06:30:19,19,audio_spike,medium,0.0,0.25,0.25,Sustained elevated cabin audio (86 dB) for 45s.,Audio: very_loud,86.2,44.9,very_loud
TRIP042,2024-02-06 06:34:40,280,audio_spike,low,0.0,0.05,0.05,Audio spike detected (45 dB). No sustained duration recorded.,Audio: quiet,45.2,0.0,quiet
